take,label,device,side,ms,timestamp,serial,packet,p0,p1,p2,p3,p4,p5,ax,ay,az,gx,gy,gz,qw,qx,qy,qz
1,toe_down_shake,1,R,8617.1,1783834227906,58406,0,223,222,223,223,223,258,0.0366,-0.9507,0.0596,-25.82,12.15,0.67,0.1941,-0.1837,0.2962,-0.3015
1,toe_down_shake,1,R,8617.1,1783834227906,58406,1,223,223,222,222,223,258,0.0322,-0.9414,0.0596,-24.29,7.93,-3.05,0.1932,-0.1840,0.2968,-0.3011
1,toe_down_shake,1,R,8632.0,1783834227925,58407,0,222,222,221,223,223,258,0.0195,-0.9336,0.0591,-22.58,1.40,-6.23,0.1925,-0.1845,0.2972,-0.3008
1,toe_down_shake,1,R,8632.0,1783834227925,58407,1,222,223,223,223,222,259,0.0049,-0.9116,0.0596,-21.91,-2.56,-8.42,0.1920,-0.1852,0.2975,-0.3005
1,toe_down_shake,1,R,8646.7,1783834227945,58408,0,223,223,222,223,223,258,-0.0044,-0.8984,0.0591,-22.71,-2.14,-9.58,0.1914,-0.1859,0.2978,-0.3002
1,toe_down_shake,1,R,8646.7,1783834227945,58408,1,222,222,221,222,222,258,-0.0063,-0.9043,0.0625,-24.41,1.28,-9.89,0.1908,-0.1865,0.2981,-0.2998
1,toe_down_shake,1,R,8681.0,1783834227968,58409,0,222,222,222,223,223,259,-0.0034,-0.9585,0.0708,-26.12,9.52,-10.31,0.1895,-0.1872,0.2989,-0.2994
1,toe_down_shake,1,R,8681.0,1783834227968,58409,1,222,223,222,223,223,258,0.0044,-0.9688,0.0840,-25.70,14.53,-10.86,0.1884,-0.1875,0.2996,-0.2993
1,toe_down_shake,1,R,8709.6,1783834227988,58410,0,222,223,222,223,223,259,0.0054,-0.9639,0.0928,-23.80,16.11,-11.41,0.1873,-0.1878,0.3002,-0.2992
1,toe_down_shake,1,R,8709.6,1783834227988,58410,1,222,222,222,223,223,258,-0.0020,-0.9507,0.0981,-21.00,16.97,-11.66,0.1862,-0.1879,0.3008,-0.2992
1,toe_down_shake,1,R,8729.0,1783834228007,58411,0,223,223,223,223,223,259,-0.0020,-0.9331,0.0942,-17.46,19.04,-11.60,0.1851,-0.1880,0.3013,-0.2994
1,toe_down_shake,1,R,8729.0,1783834228007,58411,1,223,222,222,222,222,258,-0.0107,-0.9321,0.0977,-13.79,20.51,-10.99,0.1840,-0.1878,0.3017,-0.2997
1,toe_down_shake,1,R,8738.9,1783834228027,58412,0,222,223,222,223,223,259,-0.0215,-0.9150,0.0854,-9.40,22.09,-10.80,0.1830,-0.1876,0.3021,-0.3000
1,toe_down_shake,1,R,8739.0,1783834228027,58412,1,223,222,221,223,222,258,-0.0283,-0.8877,0.0786,-4.33,24.60,-11.05,0.1821,-0.1872,0.3023,-0.3006
1,toe_down_shake,1,R,8740.2,1783834228046,58413,0,222,223,222,223,223,259,-0.0313,-0.8560,0.0762,1.04,25.27,-11.54,0.1812,-0.1866,0.3025,-0.3014
1,toe_down_shake,1,R,8740.2,1783834228046,58413,1,222,223,222,223,222,258,-0.0322,-0.8169,0.0728,6.29,23.62,-12.21,0.1803,-0.1860,0.3025,-0.3023
1,toe_down_shake,1,R,8755.7,1783834228066,58414,0,223,222,222,223,223,258,-0.0430,-0.7749,0.0620,10.99,22.16,-13.55,0.1797,-0.1854,0.3022,-0.3033
1,toe_down_shake,1,R,8755.7,1783834228066,58414,1,222,223,222,223,223,258,-0.0430,-0.7144,0.0620,14.04,22.52,-15.14,0.1790,-0.1848,0.3019,-0.3044
1,toe_down_shake,1,R,8785.3,1783834228085,58415,0,223,222,222,222,223,257,-0.0381,-0.6455,0.0430,15.44,24.96,-17.03,0.1783,-0.1841,0.3015,-0.3056
1,toe_down_shake,1,R,8785.4,1783834228085,58415,1,222,223,222,222,223,258,-0.0181,-0.5688,0.0249,15.08,28.69,-19.35,0.1774,-0.1833,0.3012,-0.3069
1,toe_down_shake,1,R,8800.3,1783834228105,58416,0,222,222,222,223,223,259,0.0166,-0.5098,-0.0200,14.47,33.51,-22.40,0.1761,-0.1827,0.3010,-0.3081
1,toe_down_shake,1,R,8800.3,1783834228105,58416,1,223,223,222,222,223,259,0.0752,-0.4629,-0.1055,15.93,38.02,-26.49,0.1744,-0.1823,0.3008,-0.3095
1,toe_down_shake,1,R,8814.8,1783834228125,58417,0,222,223,221,223,223,258,0.1831,-0.5044,-0.1953,19.35,39.06,-35.64,0.1715,-0.1818,0.3003,-0.3120
1,toe_down_shake,1,R,8814.8,1783834228125,58417,1,223,223,222,223,223,258,0.2334,-0.5928,-0.2505,19.96,34.48,-44.25,0.1693,-0.1818,0.2996,-0.3138
1,toe_down_shake,1,R,8845.4,1783834228144,58418,0,222,222,221,223,223,259,0.1479,-6.2378,-2.0532,-0.49,0.18,-39.55,0.1676,-0.1826,0.2989,-0.3150
1,toe_down_shake,1,R,8845.4,1783834228144,58418,1,222,223,222,223,223,257,0.4995,-2.3232,-1.2461,-134.34,-108.09,3.17,0.1680,-0.1872,0.3005,-0.3104
1,toe_down_shake,1,R,8860.3,1783834228164,58419,0,223,223,223,223,222,257,0.3687,-0.2324,1.0117,-107.67,-3.23,11.35,0.1671,-0.1900,0.3037,-0.3061
1,toe_down_shake,1,R,8860.4,1783834228164,58419,1,222,222,222,222,222,259,0.3413,-1.6641,0.0073,-31.68,10.68,5.74,0.1658,-0.1901,0.3054,-0.3051
1,toe_down_shake,1,R,8875.8,1783834228183,58420,0,222,223,222,222,222,258,0.3906,-1.4692,0.2212,-11.05,-57.25,1.22,0.1667,-0.1917,0.3051,-0.3039
1,toe_down_shake,1,R,8875.8,1783834228183,58420,1,222,223,222,223,223,259,0.2256,-1.2886,0.3857,24.66,-47.61,1.89,0.1686,-0.1929,0.3036,-0.3035
1,toe_down_shake,1,R,8924.4,1783834228207,58421,0,222,223,222,222,223,259,0.2495,-1.4893,-0.0186,43.33,-16.05,9.16,0.1702,-0.1929,0.3020,-0.3043
1,toe_down_shake,1,R,8924.4,1783834228207,58421,1,222,223,222,223,223,258,0.2104,-1.2393,0.2690,53.10,18.31,18.19,0.1712,-0.1913,0.3008,-0.3059
1,toe_down_shake,1,R,8935.4,1783834228226,58422,0,222,223,222,223,222,258,0.1914,-1.1772,0.2354,70.98,38.82,22.64,0.1721,-0.1885,0.2996,-0.3083
1,toe_down_shake,1,R,8935.4,1783834228226,58422,1,223,223,222,222,223,259,0.1318,-1.2349,0.0400,82.89,50.17,24.60,0.1729,-0.1852,0.2983,-0.3112
1,toe_down_shake,1,R,8950.7,1783834228242,58423,0,222,222,222,223,223,259,0.1367,-1.3774,-0.3950,79.41,60.91,22.64,0.1732,-0.1815,0.2973,-0.3141
1,toe_down_shake,1,R,8950.7,1783834228242,58423,1,222,222,222,223,223,258,0.1431,-1.4561,-0.0273,75.07,64.64,18.49,0.1731,-0.1779,0.2966,-0.3169
1,toe_down_shake,1,R,8965.5,1783834228265,58424,0,221,222,221,223,223,258,0.1040,-1.3140,-0.2002,93.02,23.86,5.55,0.1737,-0.1737,0.2940,-0.3213
1,toe_down_shake,1,R,8965.5,1783834228265,58424,1,223,223,222,222,223,259,0.0142,-1.1475,-0.0781,97.96,-6.04,2.08,0.1753,-0.1721,0.2912,-0.3238
1,toe_down_shake,1,R,8980.9,1783834228285,58425,0,222,222,221,223,222,258,-0.0176,-1.0171,-0.1079,97.90,-11.41,0.12,0.1772,-0.1708,0.2881,-0.3262
1,toe_down_shake,1,R,8980.9,1783834228285,58425,1,222,223,222,222,223,259,-0.0439,-0.9507,-0.0640,89.29,-3.42,2.01,0.1789,-0.1694,0.2854,-0.3284
1,toe_down_shake,1,R,8995.3,1783834228304,58426,0,221,222,222,222,222,259,-0.0474,-0.9233,-0.0542,76.29,7.63,4.88,0.1802,-0.1678,0.2832,-0.3304
1,toe_down_shake,1,R,8995.3,1783834228304,58426,1,223,222,221,223,223,258,-0.0327,-0.9424,-0.0488,60.73,14.10,8.54,0.1811,-0.1660,0.2817,-0.3320
1,toe_down_shake,1,R,9026.1,1783834228324,58427,0,222,222,222,223,223,259,-0.0181,-0.9746,-0.0366,45.35,15.99,11.60,0.1818,-0.1645,0.2808,-0.3333
1,toe_down_shake,1,R,9026.2,1783834228324,58427,1,223,223,222,223,223,259,-0.0093,-0.9873,-0.0269,31.56,14.04,13.06,0.1823,-0.1631,0.2803,-0.3340
1,toe_down_shake,1,R,9054.7,1783834228343,58428,0,222,223,222,223,223,258,-0.0098,-0.9907,-0.0083,20.02,10.99,13.24,0.1827,-0.1620,0.2802,-0.3344
1,toe_down_shake,1,R,9054.7,1783834228343,58428,1,222,223,222,223,223,259,-0.0195,-0.9736,0.0083,10.44,8.36,12.63,0.1830,-0.1612,0.2803,-0.3345
1,toe_down_shake,1,R,9082.5,1783834228363,58429,0,223,223,221,223,223,259,-0.0332,-0.9468,0.0210,3.05,3.72,11.78,0.1833,-0.1607,0.2807,-0.3344
1,toe_down_shake,1,R,9082.5,1783834228363,58429,1,223,222,222,222,223,258,-0.0498,-0.9297,0.0464,-2.99,-3.85,11.41,0.1837,-0.1605,0.2811,-0.3339
1,toe_down_shake,1,R,9085.2,1783834228382,58430,0,222,223,222,223,223,259,-0.0718,-0.9126,0.0894,-11.41,-10.93,12.63,0.1846,-0.1606,0.2819,-0.3327
1,toe_down_shake,1,R,9085.2,1783834228382,58430,1,223,222,222,222,223,258,-0.0728,-0.8979,0.1245,-16.54,-9.09,14.22,0.1852,-0.1606,0.2826,-0.3317
1,toe_down_shake,1,R,9112.5,1783834228406,58431,0,223,223,222,223,223,258,-0.0605,-0.8774,0.1499,-20.32,-6.65,15.87,0.1858,-0.1605,0.2834,-0.3307
1,toe_down_shake,1,R,9112.5,1783834228406,58431,1,223,223,222,223,222,258,-0.0469,-0.8760,0.1641,-22.28,-5.92,17.58,0.1864,-0.1603,0.2843,-0.3297
1,toe_down_shake,1,R,9114.8,1783834228425,58432,0,222,222,222,222,223,259,-0.0278,-0.8906,0.1816,-22.16,-6.71,18.86,0.1870,-0.1602,0.2851,-0.3288
1,toe_down_shake,1,R,9114.8,1783834228425,58432,1,222,222,222,222,223,258,-0.0166,-0.9160,0.1914,-20.39,-7.63,19.04,0.1875,-0.1602,0.2857,-0.3279
1,toe_down_shake,1,R,9130.6,1783834228445,58433,0,223,223,222,223,223,259,-0.0024,-0.9453,0.2017,-17.33,-7.69,18.37,0.1881,-0.1602,0.2863,-0.3270
1,toe_down_shake,1,R,9130.6,1783834228445,58433,1,222,222,222,223,223,259,0.0063,-0.9741,0.2192,-13.12,-7.45,17.46,0.1887,-0.1602,0.2867,-0.3264
1,toe_down_shake,1,R,9191.2,1783834228464,58434,0,223,223,221,223,222,260,0.0054,-0.9946,0.2275,-7.39,-6.29,16.30,0.1893,-0.1600,0.2869,-0.3259
1,toe_down_shake,1,R,9191.3,1783834228464,58434,1,223,223,222,223,222,259,-0.0068,-1.0034,0.2422,0.61,-3.17,14.34,0.1899,-0.1597,0.2869,-0.3257
1,toe_down_shake,1,R,9202.5,1783834228484,58435,0,222,223,222,223,223,260,-0.0156,-0.9829,0.2480,11.47,0.92,11.72,0.1906,-0.1591,0.2867,-0.3258
1,toe_down_shake,1,R,9202.5,1783834228484,58435,1,222,222,222,223,222,258,-0.0313,-0.9395,0.2642,24.23,-2.44,10.01,0.1913,-0.1584,0.2860,-0.3263
1,toe_down_shake,1,R,9221.7,1783834228503,58436,0,222,223,222,223,223,259,-0.0581,-0.8799,0.2749,37.66,-13.79,9.16,0.1925,-0.1577,0.2847,-0.3271
1,toe_down_shake,1,R,9221.7,1783834228503,58436,1,222,223,222,222,223,259,-0.0898,-0.8193,0.2861,49.13,-20.87,9.34,0.1942,-0.1570,0.2829,-0.3280
1,toe_down_shake,1,R,9247.0,1783834228523,58437,0,221,223,223,223,223,259,-0.1167,-0.8110,0.2993,60.85,-13.06,10.38,0.1969,-0.1556,0.2798,-0.3298
1,toe_down_shake,1,R,9247.0,1783834228523,58437,1,222,223,222,223,222,258,-0.1152,-0.8037,0.2886,64.76,-5.13,12.27,0.1985,-0.1541,0.2777,-0.3312
1,toe_down_shake,1,R,9250.8,1783834228542,58438,0,223,222,222,223,223,258,-0.1069,-0.8223,0.2671,67.20,2.62,14.40,0.2001,-0.1522,0.2757,-0.3328
1,toe_down_shake,1,R,9250.8,1783834228542,58438,1,223,223,222,223,223,259,-0.0903,-0.9063,0.2446,70.13,13.49,16.48,0.2015,-0.1499,0.2739,-0.3345
1,toe_down_shake,1,R,9252.8,1783834228562,58439,0,222,223,223,223,223,259,-0.0752,-1.0186,0.2510,73.85,26.43,18.31,0.2027,-0.1470,0.2722,-0.3364
1,toe_down_shake,1,R,9252.8,1783834228562,58439,1,223,223,222,223,223,259,-0.0645,-1.0625,0.2646,78.67,41.32,19.90,0.2036,-0.1435,0.2708,-0.3385
1,toe_down_shake,1,R,9280.9,1783834228582,58440,0,223,223,222,223,223,259,-0.0845,-1.0840,0.2617,85.63,59.94,21.12,0.2041,-0.1395,0.2696,-0.3409
1,toe_down_shake,1,R,9280.9,1783834228582,58440,1,223,222,222,223,223,258,-0.0718,-1.0991,0.2959,95.15,80.57,22.52,0.2040,-0.1347,0.2685,-0.3437
1,toe_down_shake,1,R,9307.9,1783834228601,58441,0,222,222,221,223,223,259,-0.0894,-1.0835,0.3052,107.42,96.13,24.23,0.2037,-0.1290,0.2674,-0.3469
1,toe_down_shake,1,R,9307.9,1783834228601,58441,1,222,222,222,222,223,258,-0.1401,-0.9258,0.3184,121.22,96.31,25.70,0.2036,-0.1225,0.2657,-0.3505
1,toe_down_shake,1,R,9324.3,1783834228625,58442,0,222,222,223,223,223,258,-0.1694,-0.7554,0.3057,136.66,73.85,25.45,0.2042,-0.1162,0.2631,-0.3543
1,toe_down_shake,1,R,9324.4,1783834228625,58442,1,223,222,222,223,223,258,-0.1812,-0.6670,0.2993,152.65,37.17,23.32,0.2057,-0.1109,0.2592,-0.3581
1,toe_down_shake,1,R,9341.1,1783834228644,58443,0,223,222,222,222,223,259,-0.1816,-0.6929,0.3027,167.85,6.84,19.84,0.2079,-0.1063,0.2541,-0.3618
1,toe_down_shake,1,R,9341.1,1783834228644,58443,1,223,222,222,223,223,258,-0.1670,-0.8164,0.3447,179.20,-6.96,15.14,0.2105,-0.1023,0.2481,-0.3655
1,toe_down_shake,1,R,9357.4,1783834228664,58444,0,223,223,222,223,223,259,-0.1240,-0.9961,0.4072,188.84,2.50,9.16,0.2138,-0.0964,0.2387,-0.3715
1,toe_down_shake,1,R,9357.4,1783834228664,58444,1,223,223,222,224,222,258,-0.0889,-1.0176,0.4458,192.93,18.80,7.75,0.2154,-0.0919,0.2323,-0.3757
1,toe_down_shake,1,R,9383.6,1783834228683,58445,0,222,222,221,223,223,259,-0.0874,-1.0093,0.4683,198.12,36.07,8.30,0.2166,-0.0867,0.2261,-0.3801
1,toe_down_shake,1,R,9383.6,1783834228683,58445,1,222,223,222,223,223,259,-0.0952,-0.8882,0.5073,204.53,47.91,8.18,0.2174,-0.0808,0.2198,-0.3845
1,toe_down_shake,1,R,9412.1,1783834228703,58446,0,223,222,222,223,223,258,-0.0957,-0.7080,0.4858,212.65,50.96,6.16,0.2180,-0.0747,0.2132,-0.3891
1,toe_down_shake,1,R,9412.1,1783834228703,58446,1,223,222,222,223,222,259,-0.0884,-0.5835,0.4692,221.86,41.93,2.44,0.2187,-0.0685,0.2057,-0.3939
1,toe_down_shake,1,R,9441.6,1783834228722,58447,0,222,222,222,223,223,258,-0.0801,-0.5454,0.4473,229.49,23.44,-3.66,0.2193,-0.0630,0.1975,-0.3986
1,toe_down_shake,1,R,9441.6,1783834228722,58447,1,222,223,222,223,223,258,-0.0649,-0.5903,0.4414,232.24,4.39,-11.35,0.2200,-0.0581,0.1888,-0.4031
1,toe_down_shake,1,R,9473.7,1783834228742,58448,0,222,223,222,223,223,260,-0.0488,-0.6992,0.4658,228.76,-5.13,-20.45,0.2206,-0.0540,0.1799,-0.4075
1,toe_down_shake,1,R,9473.7,1783834228742,58448,1,222,222,222,223,222,259,-0.0337,-0.7739,0.4980,219.60,0.24,-30.15,0.2205,-0.0500,0.1712,-0.4118
1,toe_down_shake,1,R,9490.6,1783834228761,58449,0,222,222,222,222,223,259,-0.0156,-0.7573,0.5151,207.46,11.90,-38.45,0.2198,-0.0460,0.1631,-0.4159
1,toe_down_shake,1,R,9490.7,1783834228761,58449,1,222,222,222,223,223,258,-0.0088,-0.7002,0.5176,195.37,18.55,-44.19,0.2185,-0.0420,0.1555,-0.4199
1,toe_down_shake,1,R,9518.3,1783834228781,58450,0,221,223,222,223,223,259,-0.0283,-0.6563,0.5313,183.78,20.94,-47.00,0.2170,-0.0382,0.1484,-0.4236
1,toe_down_shake,1,R,9518.3,1783834228781,58450,1,223,223,223,223,223,259,-0.0562,-0.6152,0.5527,172.49,21.36,-48.40,0.2152,-0.0345,0.1417,-0.4270
1,toe_down_shake,1,R,9533.4,1783834228800,58451,0,222,222,222,222,223,259,-0.1035,-0.5376,0.5688,156.98,16.72,-49.93,0.2125,-0.0295,0.1325,-0.4318
1,toe_down_shake,1,R,9533.4,1783834228800,58451,1,222,222,222,222,222,258,-0.1245,-0.4702,0.6162,146.79,5.13,-51.27,0.2106,-0.0269,0.1266,-0.4346
1,toe_down_shake,1,R,9563.2,1783834228820,58452,0,223,223,222,223,223,259,-0.1445,-0.4126,0.6558,135.19,-8.54,-52.12,0.2088,-0.0248,0.1209,-0.4372
1,toe_down_shake,1,R,9563.2,1783834228820,58452,1,223,223,222,223,223,259,-0.1416,-0.3960,0.7173,120.61,-15.75,-51.57,0.2072,-0.0233,0.1155,-0.4395
1,toe_down_shake,1,R,9591.9,1783834228843,58453,0,222,223,223,223,223,259,-0.1235,-0.4355,0.7949,103.58,-17.15,-47.73,0.2055,-0.0223,0.1108,-0.4416
1,toe_down_shake,1,R,9591.9,1783834228843,58453,1,223,222,222,223,222,259,-0.1113,-0.4854,0.8599,86.49,-14.53,-40.47,0.2040,-0.0217,0.1069,-0.4432
1,toe_down_shake,1,R,9638.9,1783834228863,58454,0,222,222,222,223,223,259,-0.1211,-0.4814,0.9556,70.68,-10.80,-31.43,0.2028,-0.0211,0.1037,-0.4445
1,toe_down_shake,1,R,9638.9,1783834228863,58454,1,222,223,221,222,223,258,-0.1431,-0.4238,1.0083,56.88,-7.08,-21.42,0.2021,-0.0203,0.1011,-0.4456
1,toe_down_shake,1,R,9639.5,1783834228882,58455,0,222,222,222,223,223,258,-0.1582,-0.3950,1.0659,44.43,-3.23,-9.28,0.2017,-0.0193,0.0988,-0.4463
1,toe_down_shake,1,R,9639.5,1783834228882,58455,1,222,223,222,223,223,258,-0.1821,-0.3594,1.1201,32.78,0.61,3.30,0.2019,-0.0183,0.0971,-0.4466
1,toe_down_shake,1,R,9652.8,1783834228902,58456,0,223,223,222,223,223,259,-0.1895,-0.3223,1.1294,22.09,5.00,14.59,0.2025,-0.0173,0.0960,-0.4466
1,toe_down_shake,1,R,9652.9,1783834228902,58456,1,223,223,222,223,223,259,-0.1631,-0.3154,1.1318,13.37,5.07,25.15,0.2035,-0.0163,0.0952,-0.4464
1,toe_down_shake,1,R,9667.3,1783834228921,58457,0,222,223,222,223,223,258,-0.1450,-0.3218,1.1563,5.68,-0.18,34.24,0.2049,-0.0156,0.0947,-0.4459
1,toe_down_shake,1,R,9667.3,1783834228921,58457,1,222,222,221,222,222,259,-0.1177,-0.3008,1.1528,-1.53,-2.75,40.71,0.2066,-0.0152,0.0944,-0.4451
1,toe_down_shake,1,R,9682.4,1783834228960,58459,0,222,223,222,223,223,258,-0.0210,-0.2368,1.1016,-20.14,-5.92,43.64,0.2134,-0.0152,0.0952,-0.4417
1,toe_down_shake,1,R,9682.4,1783834228960,58459,1,222,222,222,223,223,258,0.0044,-0.2568,1.0698,-23.99,-5.25,39.37,0.2152,-0.0156,0.0958,-0.4408
1,toe_down_shake,1,R,9698.2,1783834228980,58460,0,223,222,221,223,223,258,0.0269,-0.3008,1.0469,-27.95,-3.42,34.12,0.2167,-0.0161,0.0966,-0.4398
1,toe_down_shake,1,R,9698.2,1783834228980,58460,1,222,222,222,223,223,258,0.0327,-0.3306,1.0117,-31.13,-1.16,28.02,0.2179,-0.0168,0.0976,-0.4390
1,toe_down_shake,1,R,9750.2,1783834229000,58461,0,222,222,222,222,223,259,0.0298,-0.3667,1.0010,-33.39,2.38,21.61,0.2187,-0.0174,0.0988,-0.4383
1,toe_down_shake,1,R,9750.2,1783834229000,58461,1,222,223,222,223,223,259,0.0063,-0.3853,1.0024,-35.22,4.88,15.75,0.2193,-0.0181,0.1002,-0.4376
1,toe_down_shake,1,R,9750.2,1783834229019,58462,0,223,222,222,223,223,258,-0.0264,-0.3892,0.9932,-35.89,8.85,10.44,0.2196,-0.0187,0.1017,-0.4371
1,toe_down_shake,1,R,9750.2,1783834229019,58462,1,222,223,222,223,222,258,-0.0537,-0.3936,0.9976,-34.97,13.06,6.04,0.2197,-0.0191,0.1031,-0.4367
1,toe_down_shake,1,R,9756.8,1783834229042,58463,0,222,223,222,223,223,259,-0.0835,-0.4048,0.9956,-32.23,13.43,2.75,0.2196,-0.0193,0.1046,-0.4364
1,toe_down_shake,1,R,9756.8,1783834229042,58463,1,222,223,223,223,223,259,-0.1079,-0.4067,0.9946,-28.08,11.17,0.31,0.2195,-0.0195,0.1057,-0.4362
1,toe_down_shake,1,R,9760.6,1783834229062,58464,0,221,223,223,223,223,259,-0.1294,-0.4063,0.9927,-22.28,9.46,-1.16,0.2194,-0.0195,0.1066,-0.4360
1,toe_down_shake,1,R,9760.7,1783834229062,58464,1,222,222,222,223,223,257,-0.1445,-0.4009,0.9956,-14.65,8.42,-2.50,0.2192,-0.0193,0.1072,-0.4359
1,toe_down_shake,1,R,9775.4,1783834229082,58465,0,222,223,222,223,223,259,-0.1563,-0.3877,1.0024,-1.89,4.21,-4.94,0.2190,-0.0188,0.1075,-0.4360
1,toe_down_shake,1,R,9775.4,1783834229082,58465,1,223,223,222,223,223,258,-0.1533,-0.3726,0.9766,6.77,0.00,-6.90,0.2188,-0.0185,0.1071,-0.4362
1,toe_down_shake,1,R,9790.2,1783834229101,58466,0,222,222,222,223,222,258,-0.1406,-0.3735,0.9526,14.59,-4.76,-9.28,0.2185,-0.0182,0.1062,-0.4366
1,toe_down_shake,1,R,9790.2,1783834229101,58466,1,221,223,222,223,223,260,-0.1235,-0.3916,0.9155,21.24,-8.79,-12.21,0.2182,-0.0181,0.1049,-0.4371
1,toe_down_shake,1,R,9821.5,1783834229121,58467,0,222,222,222,223,223,259,-0.1104,-0.4165,0.8896,26.55,-11.29,-15.38,0.2177,-0.0184,0.1038,-0.4376
1,toe_down_shake,1,R,9821.5,1783834229121,58467,1,222,223,222,223,223,259,-0.1006,-0.4082,0.8750,30.27,-14.28,-18.98,0.2170,-0.0187,0.1025,-0.4382
1,toe_down_shake,1,R,9835.4,1783834229140,58468,0,222,223,222,223,223,259,-0.0957,-0.4258,0.8652,32.35,-15.44,-21.61,0.2163,-0.0191,0.1011,-0.4389
1,toe_down_shake,1,R,9835.4,1783834229140,58468,1,222,222,223,222,223,258,-0.0942,-0.4390,0.8828,31.86,-13.12,-23.19,0.2155,-0.0195,0.0997,-0.4396
1,toe_down_shake,1,R,9864.9,1783834229160,58469,0,222,223,223,223,223,258,-0.1025,-0.4165,0.8701,29.91,-8.85,-24.17,0.2146,-0.0196,0.0984,-0.4403
1,toe_down_shake,1,R,9864.9,1783834229160,58469,1,223,222,223,223,223,258,-0.1064,-0.3975,0.8584,27.40,-5.98,-24.60,0.2136,-0.0196,0.0974,-0.4410
1,toe_down_shake,1,R,9880.5,1783834229179,58470,0,222,222,222,223,222,259,-0.1030,-0.4004,0.8506,24.90,-6.35,-24.54,0.2126,-0.0196,0.0965,-0.4417
1,toe_down_shake,1,R,9880.6,1783834229179,58470,1,222,222,222,222,223,259,-0.1050,-0.4233,0.8633,21.73,-8.06,-23.25,0.2117,-0.0198,0.0956,-0.4423
1,toe_down_shake,1,R,9895.0,1783834229203,58471,0,222,223,223,223,223,258,-0.1113,-0.4136,0.8726,15.63,-8.36,-20.02,0.2105,-0.0201,0.0947,-0.4431
1,toe_down_shake,1,R,9895.0,1783834229203,58471,1,222,222,221,223,223,258,-0.1206,-0.3955,0.8721,11.54,-7.20,-17.82,0.2098,-0.0203,0.0943,-0.4435
1,toe_down_shake,1,R,9924.3,1783834229218,58472,0,222,223,222,223,222,258,-0.1152,-0.3979,0.8760,7.87,-6.47,-15.56,0.2092,-0.0204,0.0941,-0.4438
1,toe_down_shake,1,R,9924.3,1783834229218,58472,1,222,222,222,223,222,258,-0.1118,-0.4346,0.9043,4.33,-6.35,-12.63,0.2087,-0.0208,0.0940,-0.4440
1,toe_down_shake,1,R,9983.2,1783834229238,58473,0,222,222,222,223,222,258,-0.1123,-0.4326,0.9209,1.10,-5.07,-9.52,0.2083,-0.0211,0.0941,-0.4442
1,toe_down_shake,1,R,9983.2,1783834229238,58473,1,221,222,222,223,222,258,-0.1216,-0.4097,0.9390,-1.10,-3.54,-6.04,0.2080,-0.0212,0.0944,-0.4442
1,toe_down_shake,1,R,9998.6,1783834229261,58474,0,221,223,223,223,223,259,-0.1250,-0.3950,0.9429,-2.32,-3.36,-2.50,0.2079,-0.0212,0.0947,-0.4442
1,toe_down_shake,1,R,9998.6,1783834229261,58474,1,223,223,222,223,223,258,-0.1162,-0.3984,0.9478,-2.93,-2.87,0.98,0.2080,-0.0211,0.0950,-0.4441
1,toe_down_shake,1,R,10013.3,1783834229281,58475,0,222,223,222,222,223,258,-0.1016,-0.4136,0.9590,-2.93,-2.32,3.85,0.2082,-0.0212,0.0954,-0.4439
1,toe_down_shake,1,R,10013.3,1783834229281,58475,1,222,223,222,223,223,258,-0.0864,-0.4180,0.9614,-2.56,-0.92,5.86,0.2084,-0.0213,0.0958,-0.4438
1,toe_down_shake,1,R,10028.2,1783834229300,58476,0,223,223,222,223,223,259,-0.0732,-0.4053,0.9644,-1.83,0.67,6.84,0.2086,-0.0216,0.0961,-0.4436
1,toe_down_shake,1,R,10028.2,1783834229300,58476,1,222,222,222,223,222,258,-0.0640,-0.3960,0.9604,-0.55,0.55,7.39,0.2088,-0.0219,0.0961,-0.4435
1,toe_down_shake,1,R,10043.5,1783834229320,58477,0,222,223,222,223,223,258,-0.0566,-0.3853,0.9590,0.92,-0.18,6.77,0.2091,-0.0221,0.0959,-0.4434
1,toe_down_shake,1,R,10043.5,1783834229320,58477,1,222,222,222,223,223,258,-0.0493,-0.3843,0.9517,2.32,-0.18,5.13,0.2093,-0.0223,0.0956,-0.4433
1,toe_down_shake,1,R,10058.2,1783834229339,58478,0,223,223,222,223,223,259,-0.0376,-0.3931,0.9395,4.09,-1.10,1.65,0.2094,-0.0227,0.0952,-0.4434
1,toe_down_shake,1,R,10058.2,1783834229339,58478,1,222,222,222,223,223,258,-0.0400,-0.4023,0.9526,4.64,-1.10,-0.98,0.2093,-0.0230,0.0949,-0.4434
1,toe_down_shake,1,R,10074.0,1783834229359,58479,0,223,223,223,223,222,258,-0.0420,-0.3945,0.9419,5.37,1.22,-3.66,0.2091,-0.0233,0.0947,-0.4435
1,toe_down_shake,1,R,10074.0,1783834229359,58479,1,223,223,221,223,222,258,-0.0581,-0.3828,0.9561,6.35,2.87,-5.55,0.2089,-0.0234,0.0943,-0.4438
1,toe_down_shake,1,R,10088.3,1783834229378,58480,0,222,223,222,222,223,259,-0.0757,-0.3677,0.9429,7.57,2.75,-7.02,0.2086,-0.0232,0.0938,-0.4440
