take,label,device,side,ms,timestamp,serial,packet,p0,p1,p2,p3,p4,p5,ax,ay,az,gx,gy,gz,qw,qx,qy,qz
2,fsr_sweep,0,L,568.6,1783833483929,59016,1,221,222,220,255,222,220,-0.0366,0.0034,1.0112,-0.06,-1.53,0.12,-0.0365,-0.0091,0.0002,0.4986
2,fsr_sweep,0,L,598.5,1783833483949,59017,0,220,223,220,255,223,220,-0.0396,0.0044,1.0103,-0.12,-1.59,0.06,-0.0365,-0.0092,0.0001,0.4986
2,fsr_sweep,0,L,598.5,1783833483949,59017,1,220,222,219,256,221,221,-0.0381,0.0015,1.0098,-0.12,-1.59,0.06,-0.0364,-0.0092,-0.0002,0.4986
2,fsr_sweep,0,L,613.7,1783833483968,59018,0,220,223,220,256,222,222,-0.0366,0.0000,1.0093,-0.06,-1.59,0.12,-0.0365,-0.0092,-0.0004,0.4986
2,fsr_sweep,0,L,613.7,1783833483968,59018,1,220,222,220,256,223,221,-0.0396,0.0020,1.0122,-0.06,-1.59,0.12,-0.0365,-0.0095,-0.0003,0.4986
2,fsr_sweep,0,L,628.2,1783833483988,59019,0,220,222,220,256,222,220,-0.0405,0.0000,1.0093,-0.06,-1.59,0.06,-0.0365,-0.0094,-0.0005,0.4986
2,fsr_sweep,0,L,628.2,1783833483988,59019,1,219,222,220,256,223,221,-0.0405,0.0015,1.0107,-0.06,-1.59,0.06,-0.0365,-0.0096,-0.0005,0.4986
2,fsr_sweep,0,L,644.2,1783833484007,59020,0,221,222,220,256,222,220,-0.0396,0.0020,1.0098,0.00,-1.59,0.06,-0.0365,-0.0097,-0.0003,0.4986
2,fsr_sweep,0,L,644.2,1783833484007,59020,1,219,223,220,256,222,220,-0.0400,0.0015,1.0098,0.00,-1.65,0.12,-0.0365,-0.0097,-0.0004,0.4986
2,fsr_sweep,0,L,674.8,1783833484027,59021,0,220,223,220,256,222,221,-0.0396,0.0029,1.0098,0.06,-1.71,0.06,-0.0365,-0.0098,-0.0004,0.4986
2,fsr_sweep,0,L,674.8,1783833484027,59021,1,221,222,219,256,223,221,-0.0371,0.0010,1.0107,0.06,-1.65,0.06,-0.0365,-0.0094,-0.0004,0.4986
2,fsr_sweep,0,L,691.5,1783833484046,59022,0,220,222,220,256,222,220,-0.0376,0.0049,1.0117,0.06,-1.65,0.12,-0.0365,-0.0092,-0.0002,0.4986
2,fsr_sweep,0,L,691.5,1783833484046,59022,1,220,222,220,256,222,220,-0.0381,0.0054,1.0103,0.00,-1.65,0.06,-0.0365,-0.0092,0.0001,0.4986
2,fsr_sweep,0,L,703.8,1783833484066,59023,0,219,222,220,256,221,221,-0.0396,0.0073,1.0103,0.00,-1.65,0.12,-0.0365,-0.0092,0.0004,0.4986
2,fsr_sweep,0,L,703.9,1783833484066,59023,1,219,223,219,256,223,221,-0.0371,0.0073,1.0112,0.06,-1.65,0.06,-0.0365,-0.0093,0.0005,0.4986
2,fsr_sweep,0,L,734.2,1783833484085,59024,0,220,223,219,256,223,221,-0.0361,0.0020,1.0103,0.06,-1.65,0.06,-0.0365,-0.0091,0.0005,0.4986
2,fsr_sweep,0,L,734.3,1783833484085,59024,1,220,222,219,256,222,220,-0.0361,0.0059,1.0093,-0.06,-1.65,0.06,-0.0365,-0.0089,0.0007,0.4986
2,fsr_sweep,0,L,748.5,1783833484105,59025,0,220,222,220,256,223,220,-0.0371,0.0024,1.0122,0.00,-1.65,0.06,-0.0365,-0.0089,0.0004,0.4986
2,fsr_sweep,0,L,748.5,1783833484105,59025,1,221,223,220,256,222,221,-0.0347,0.0029,1.0107,-0.06,-1.59,0.12,-0.0365,-0.0088,0.0002,0.4986
2,fsr_sweep,0,L,763.6,1783833484125,59026,0,220,222,220,256,223,221,-0.0356,0.0039,1.0098,-0.06,-1.59,0.12,-0.0365,-0.0087,0.0003,0.4986
2,fsr_sweep,0,L,763.6,1783833484125,59026,1,220,222,220,256,222,221,-0.0376,0.0020,1.0103,-0.06,-1.59,0.12,-0.0365,-0.0089,0.0002,0.4986
2,fsr_sweep,0,L,793.2,1783833484148,59027,0,219,223,219,256,223,221,-0.0366,0.0020,1.0098,-0.06,-1.59,0.06,-0.0365,-0.0090,-0.0002,0.4986
2,fsr_sweep,0,L,793.2,1783833484148,59027,1,221,223,219,256,222,221,-0.0381,0.0024,1.0127,-0.12,-1.59,0.12,-0.0365,-0.0093,-0.0001,0.4986
2,fsr_sweep,0,L,808.9,1783833484167,59028,0,220,222,220,256,222,221,-0.0391,0.0020,1.0093,-0.12,-1.59,0.06,-0.0365,-0.0095,-0.0001,0.4986
2,fsr_sweep,0,L,808.9,1783833484167,59028,1,220,222,220,256,222,221,-0.0386,0.0010,1.0107,-0.06,-1.53,0.12,-0.0365,-0.0095,-0.0005,0.4986
2,fsr_sweep,0,L,824.9,1783833484187,59029,0,220,223,219,256,222,220,-0.0400,0.0029,1.0088,-0.06,-1.53,0.12,-0.0366,-0.0097,-0.0002,0.4986
2,fsr_sweep,0,L,825.0,1783833484187,59029,1,220,223,220,256,223,220,-0.0415,0.0034,1.0093,0.00,-1.59,0.06,-0.0366,-0.0099,-0.0001,0.4985
2,fsr_sweep,0,L,853.7,1783833484207,59030,0,221,222,220,256,222,221,-0.0396,0.0044,1.0083,-0.06,-1.59,0.06,-0.0366,-0.0097,0.0000,0.4985
2,fsr_sweep,0,L,853.7,1783833484207,59030,1,221,223,220,256,222,221,-0.0400,0.0020,1.0107,-0.06,-1.59,0.12,-0.0366,-0.0099,-0.0002,0.4985
2,fsr_sweep,0,L,868.6,1783833484226,59031,0,221,221,220,256,222,221,-0.0381,-0.0010,1.0117,0.00,-1.59,0.06,-0.0366,-0.0097,-0.0002,0.4985
2,fsr_sweep,0,L,868.6,1783833484226,59031,1,221,223,220,256,222,221,-0.0400,0.0024,1.0088,0.00,-1.59,0.06,-0.0366,-0.0099,-0.0001,0.4985
2,fsr_sweep,0,L,883.8,1783833484246,59032,0,220,222,219,256,222,221,-0.0410,0.0020,1.0088,0.00,-1.65,0.06,-0.0366,-0.0101,-0.0002,0.4985
2,fsr_sweep,0,L,883.8,1783833484246,59032,1,220,223,219,256,223,221,-0.0400,0.0054,1.0078,0.06,-1.71,0.12,-0.0366,-0.0099,-0.0000,0.4985
2,fsr_sweep,0,L,913.3,1783833484265,59033,0,220,223,219,255,223,221,-0.0396,0.0024,1.0098,0.06,-1.71,0.12,-0.0366,-0.0096,-0.0001,0.4986
2,fsr_sweep,0,L,913.3,1783833484265,59033,1,221,223,220,256,222,221,-0.0376,0.0049,1.0112,0.06,-1.65,0.06,-0.0366,-0.0095,0.0002,0.4986
2,fsr_sweep,0,L,928.2,1783833484285,59034,0,220,222,220,256,222,221,-0.0371,0.0078,1.0103,0.00,-1.71,0.12,-0.0366,-0.0093,0.0006,0.4986
2,fsr_sweep,0,L,928.2,1783833484285,59034,1,221,223,220,256,222,222,-0.0361,0.0039,1.0112,0.00,-1.65,0.12,-0.0366,-0.0089,0.0004,0.4986
2,fsr_sweep,0,L,944.1,1783833484304,59035,0,219,223,220,256,222,221,-0.0356,0.0034,1.0107,0.00,-1.65,0.12,-0.0366,-0.0088,0.0002,0.4986
2,fsr_sweep,0,L,944.1,1783833484304,59035,1,221,222,220,256,223,221,-0.0356,0.0054,1.0132,0.00,-1.65,0.12,-0.0366,-0.0089,0.0004,0.4986
2,fsr_sweep,0,L,990.8,1783833484324,59036,0,220,222,220,256,222,220,-0.0371,0.0020,1.0093,-0.06,-1.65,0.12,-0.0366,-0.0090,0.0001,0.4986
2,fsr_sweep,0,L,990.8,1783833484324,59036,1,221,223,220,256,221,220,-0.0366,0.0020,1.0127,-0.12,-1.59,0.12,-0.0366,-0.0090,-0.0002,0.4986
2,fsr_sweep,0,L,990.9,1783833484347,59037,0,221,223,221,256,222,221,-0.0376,0.0059,1.0117,-0.06,-1.59,0.06,-0.0366,-0.0090,0.0002,0.4986
2,fsr_sweep,0,L,990.9,1783833484347,59037,1,221,222,219,256,222,221,-0.0361,0.0005,1.0117,-0.12,-1.59,0.06,-0.0366,-0.0089,-0.0002,0.4986
2,fsr_sweep,0,L,1003.3,1783833484367,59038,0,220,222,219,255,222,220,-0.0371,0.0020,1.0103,-0.06,-1.53,0.12,-0.0366,-0.0091,-0.0002,0.4986
2,fsr_sweep,0,L,1003.4,1783833484367,59038,1,220,223,219,256,222,221,-0.0391,0.0054,1.0103,-0.06,-1.59,0.12,-0.0367,-0.0090,0.0000,0.4986
2,fsr_sweep,0,L,1018.4,1783833484382,59039,0,220,222,220,256,223,221,-0.0381,0.0005,1.0049,0.24,-1.59,0.12,-0.0367,-0.0092,0.0000,0.4986
2,fsr_sweep,0,L,1018.4,1783833484382,59039,1,220,223,219,256,222,221,-0.0688,-0.0142,1.0195,5.62,-6.84,0.24,-0.0367,-0.0092,-0.0001,0.4986
2,fsr_sweep,0,L,1078.6,1783833484406,59040,0,220,222,220,256,222,220,-0.0879,-0.0088,1.0615,13.92,-45.17,-0.37,-0.0366,-0.0075,0.0008,0.4986
2,fsr_sweep,0,L,1078.6,1783833484406,59040,1,220,223,219,256,222,221,-0.0420,-0.0015,1.0723,17.21,-66.65,0.12,-0.0366,-0.0050,0.0016,0.4986
2,fsr_sweep,0,L,1108.0,1783833484425,59041,0,221,222,220,256,222,220,-0.0259,0.0059,1.0562,19.90,-75.13,1.34,-0.0366,-0.0018,0.0027,0.4986
2,fsr_sweep,0,L,1108.1,1783833484425,59041,1,221,223,220,256,222,220,-0.0122,0.0151,1.1094,23.80,-68.85,4.58,-0.0367,0.0011,0.0040,0.4986
2,fsr_sweep,0,L,1120.6,1783833484445,59042,0,220,223,219,256,222,221,0.0151,0.0093,1.0605,32.35,-45.78,10.38,-0.0372,0.0035,0.0053,0.4986
2,fsr_sweep,0,L,1120.6,1783833484445,59042,1,221,223,219,256,222,221,0.0146,0.0063,1.1162,43.58,-13.61,16.85,-0.0379,0.0044,0.0070,0.4985
2,fsr_sweep,0,L,1136.0,1783833484464,59043,0,220,222,219,256,222,220,-0.0918,0.1553,0.9917,42.60,-18.55,18.98,-0.0388,0.0045,0.0092,0.4984
2,fsr_sweep,0,L,1136.0,1783833484464,59043,1,220,222,219,256,222,220,0.0449,0.1260,0.7549,23.68,-96.86,12.27,-0.0394,0.0080,0.0110,0.4982
2,fsr_sweep,0,L,1150.4,1783833484484,59044,0,219,223,220,256,223,221,0.2837,0.0518,0.6538,0.85,-32.59,9.83,-0.0399,0.0112,0.0116,0.4981
2,fsr_sweep,0,L,1150.4,1783833484484,59044,1,220,222,220,256,222,220,0.1079,0.0522,0.8467,-13.98,52.00,6.47,-0.0403,0.0097,0.0110,0.4981
2,fsr_sweep,0,L,1164.9,1783833484507,59045,0,221,222,220,256,223,221,-0.0405,0.0322,1.1743,-19.65,-13.12,-3.60,-0.0401,0.0088,0.0093,0.4982
2,fsr_sweep,0,L,1164.9,1783833484507,59045,1,221,223,220,256,222,221,0.0435,0.0078,1.2813,-2.44,2.14,1.53,-0.0401,0.0088,0.0087,0.4982
2,fsr_sweep,0,L,1168.8,1783833484523,59046,0,220,222,220,256,222,221,-0.0088,0.0342,1.0747,11.35,-12.15,-0.06,-0.0401,0.0089,0.0089,0.4982
2,fsr_sweep,0,L,1168.8,1783833484523,59046,1,220,223,219,256,223,220,0.0557,0.0488,0.9424,12.51,-12.51,1.77,-0.0402,0.0094,0.0098,0.4982
2,fsr_sweep,0,L,1184.0,1783833484542,59047,0,220,222,221,256,223,221,0.0801,0.0562,0.8447,2.81,-5.74,0.37,-0.0403,0.0101,0.0103,0.4981
2,fsr_sweep,0,L,1184.0,1783833484542,59047,1,221,222,220,256,222,221,0.0439,0.0483,0.9531,-7.51,3.05,-0.55,-0.0402,0.0102,0.0103,0.4981
2,fsr_sweep,0,L,1213.6,1783833484566,59048,0,220,222,220,256,222,220,0.0337,0.0342,1.0479,-9.70,3.30,-0.43,-0.0402,0.0098,0.0099,0.4982
2,fsr_sweep,0,L,1213.7,1783833484566,59048,1,220,222,220,256,223,221,0.0273,0.0278,1.1177,-4.39,1.65,-0.18,-0.0402,0.0095,0.0094,0.4982
2,fsr_sweep,0,L,1227.6,1783833484585,59049,0,221,223,220,256,222,220,0.0234,0.0317,1.0645,2.26,-1.65,0.18,-0.0402,0.0092,0.0093,0.4982
2,fsr_sweep,0,L,1227.6,1783833484585,59049,1,221,222,220,256,222,220,0.0337,0.0386,0.9961,4.64,-4.33,0.49,-0.0402,0.0090,0.0096,0.4982
2,fsr_sweep,0,L,1243.9,1783833484605,59050,0,220,223,220,256,222,221,0.0396,0.0425,0.9604,1.83,-4.15,0.31,-0.0402,0.0092,0.0102,0.4982
2,fsr_sweep,0,L,1243.9,1783833484605,59050,1,220,223,219,256,223,220,0.0381,0.0415,0.9795,-1.89,-2.87,0.06,-0.0402,0.0092,0.0104,0.4982
2,fsr_sweep,0,L,1274.8,1783833484625,59051,0,220,223,220,256,223,220,0.0342,0.0356,1.0176,-2.87,-2.75,0.00,-0.0402,0.0090,0.0102,0.4982
2,fsr_sweep,0,L,1274.8,1783833484625,59051,1,220,222,219,256,222,221,0.0342,0.0342,1.0371,-1.28,-3.60,0.12,-0.0402,0.0089,0.0099,0.4982
2,fsr_sweep,0,L,1291.6,1783833484644,59052,0,220,222,219,256,222,221,0.0298,0.0361,1.0127,1.04,-5.37,0.24,-0.0402,0.0088,0.0098,0.4982
2,fsr_sweep,0,L,1291.6,1783833484644,59052,1,220,222,220,256,222,221,0.0405,0.0347,0.9971,0.55,-5.19,0.37,-0.0402,0.0090,0.0099,0.4982
2,fsr_sweep,0,L,1303.5,1783833484664,59053,0,220,223,219,256,223,221,0.0391,0.0347,0.9937,-0.55,-4.09,0.18,-0.0402,0.0092,0.0095,0.4982
2,fsr_sweep,0,L,1303.5,1783833484664,59053,1,221,222,219,256,222,220,0.0317,0.0347,1.0225,-0.98,-4.94,0.18,-0.0402,0.0091,0.0094,0.4982
2,fsr_sweep,0,L,1345.2,1783833484683,59054,0,220,223,220,256,223,221,0.0454,0.0317,1.0337,-0.06,-4.94,0.31,-0.0402,0.0094,0.0092,0.4982
2,fsr_sweep,0,L,1345.2,1783833484683,59054,1,220,223,220,256,222,220,0.0386,0.0356,1.0244,1.40,-5.07,0.24,-0.0402,0.0096,0.0094,0.4982
2,fsr_sweep,0,L,1359.9,1783833484703,59055,0,221,222,220,256,222,221,0.0454,0.0371,1.0039,1.83,-5.37,0.37,-0.0402,0.0098,0.0097,0.4982
2,fsr_sweep,0,L,1359.9,1783833484703,59055,1,219,222,219,256,221,221,0.0469,0.0410,0.9839,0.73,-4.27,0.24,-0.0402,0.0103,0.0100,0.4982
2,fsr_sweep,0,L,1362.8,1783833484722,59056,0,221,222,220,256,222,221,0.0410,0.0396,0.9907,-0.92,-3.60,0.18,-0.0402,0.0102,0.0103,0.4981
2,fsr_sweep,0,L,1362.8,1783833484722,59056,1,220,222,219,256,221,220,0.0493,0.0430,1.0063,-2.01,-3.78,0.18,-0.0402,0.0104,0.0104,0.4981
2,fsr_sweep,0,L,1394.0,1783833484742,59057,0,221,223,220,256,222,221,0.0459,0.0376,1.0234,-2.08,-3.23,0.06,-0.0402,0.0105,0.0100,0.4981
2,fsr_sweep,0,L,1394.0,1783833484742,59057,1,221,223,220,256,223,221,0.0464,0.0361,1.0293,-1.28,-2.93,0.12,-0.0402,0.0105,0.0098,0.4982
2,fsr_sweep,0,L,1420.5,1783833484765,59058,0,220,222,219,256,223,221,0.0439,0.0376,1.0205,0.06,-2.81,0.12,-0.0402,0.0105,0.0098,0.4982
2,fsr_sweep,0,L,1420.5,1783833484765,59058,1,221,223,220,256,223,220,0.0454,0.0366,1.0093,0.43,-3.54,0.24,-0.0402,0.0106,0.0100,0.4981
2,fsr_sweep,0,L,1424.7,1783833484785,59059,0,220,223,219,256,222,220,0.0439,0.0386,1.0093,0.31,-3.30,0.18,-0.0402,0.0105,0.0103,0.4981
2,fsr_sweep,0,L,1424.7,1783833484785,59059,1,220,223,219,256,223,221,0.0469,0.0391,1.0107,-0.12,-2.99,0.12,-0.0402,0.0107,0.0105,0.4981
2,fsr_sweep,0,L,1454.0,1783833484804,59060,0,220,222,219,256,223,221,0.0469,0.0376,1.0122,-0.67,-2.14,0.06,-0.0402,0.0108,0.0101,0.4981
2,fsr_sweep,0,L,1454.1,1783833484804,59060,1,220,223,220,256,222,221,0.0400,0.0366,1.0146,-0.98,-2.01,0.12,-0.0402,0.0106,0.0099,0.4981
2,fsr_sweep,0,L,1468.7,1783833484824,59061,0,220,223,219,256,222,220,0.0430,0.0356,1.0127,-0.55,-3.05,0.18,-0.0402,0.0104,0.0099,0.4982
2,fsr_sweep,0,L,1468.8,1783833484824,59061,1,221,222,219,256,222,221,0.0435,0.0337,1.0161,-0.12,-3.60,0.18,-0.0403,0.0103,0.0096,0.4982
2,fsr_sweep,0,L,1510.1,1783833484843,59062,0,220,223,220,256,222,220,0.0439,0.0361,1.0137,0.12,-3.85,0.18,-0.0402,0.0102,0.0097,0.4982
2,fsr_sweep,0,L,1510.1,1783833484843,59062,1,220,222,219,256,222,218,0.0479,0.0342,1.0186,0.18,-3.23,0.18,-0.0403,0.0107,0.0096,0.4981
2,fsr_sweep,0,L,1542.4,1783833484863,59063,0,220,223,220,255,223,221,0.0474,0.0322,1.0142,0.24,-2.69,0.18,-0.0403,0.0110,0.0094,0.4981
2,fsr_sweep,0,L,1542.4,1783833484863,59063,1,220,223,219,256,222,221,0.0493,0.0347,1.0103,0.24,-2.56,0.12,-0.0403,0.0113,0.0096,0.4981
2,fsr_sweep,0,L,1545.2,1783833484886,59064,0,220,223,219,256,222,222,0.0439,0.0347,1.0068,-0.18,-2.87,0.18,-0.0403,0.0109,0.0096,0.4981
2,fsr_sweep,0,L,1545.2,1783833484886,59064,1,220,223,220,256,223,221,0.0464,0.0361,1.0142,-0.24,-2.99,0.18,-0.0403,0.0110,0.0096,0.4981
2,fsr_sweep,0,L,1558.1,1783833484902,59065,0,221,222,220,256,221,220,0.0444,0.0342,1.0166,0.18,-3.72,0.12,-0.0403,0.0108,0.0094,0.4981
2,fsr_sweep,0,L,1558.1,1783833484902,59065,1,221,222,220,255,222,220,0.0469,0.0337,1.0156,0.61,-3.78,0.18,-0.0403,0.0109,0.0092,0.4981
2,fsr_sweep,0,L,1560.1,1783833484921,59066,0,220,223,220,256,222,221,0.0527,0.0347,1.0117,0.73,-3.05,0.18,-0.0403,0.0114,0.0094,0.4981
2,fsr_sweep,0,L,1560.1,1783833484921,59066,1,220,222,219,255,222,221,0.0508,0.0366,1.0103,0.43,-1.89,0.12,-0.0403,0.0117,0.0096,0.4981
2,fsr_sweep,0,L,1590.7,1783833484941,59067,0,221,223,219,254,222,221,0.0513,0.0356,1.0093,0.06,-1.34,0.12,-0.0403,0.0120,0.0098,0.4981
2,fsr_sweep,0,L,1590.7,1783833484941,59067,1,219,222,219,256,223,221,0.0513,0.0420,1.0137,0.12,-1.53,0.06,-0.0403,0.0119,0.0101,0.4981
2,fsr_sweep,0,L,1606.9,1783833484960,59068,0,220,222,219,256,222,220,0.0459,0.0396,1.0151,0.43,-2.08,0.12,-0.0403,0.0117,0.0103,0.4981
2,fsr_sweep,0,L,1607.0,1783833484960,59068,1,221,223,220,255,223,222,0.0469,0.0386,1.0186,0.67,-2.75,0.12,-0.0403,0.0114,0.0104,0.4981
2,fsr_sweep,0,L,1645.3,1783833484984,59069,0,220,222,220,254,223,220,0.0498,0.0391,1.0127,0.43,-2.81,0.06,-0.0403,0.0115,0.0106,0.4981
2,fsr_sweep,0,L,1645.3,1783833484984,59069,1,220,222,219,256,222,221,0.0483,0.0347,1.0127,0.12,-2.62,0.06,-0.0403,0.0117,0.0105,0.4981
2,fsr_sweep,0,L,1648.1,1783833485003,59070,0,220,222,220,256,223,221,0.0518,0.0376,1.0156,0.55,-2.50,0.12,-0.0403,0.0120,0.0103,0.4981
2,fsr_sweep,0,L,1648.1,1783833485003,59070,1,220,223,219,256,223,221,0.0513,0.0386,1.0054,0.55,-2.14,0.18,-0.0403,0.0119,0.0106,0.4981
2,fsr_sweep,0,L,1674.8,1783833485023,59071,0,220,222,220,256,222,221,0.0503,0.0405,1.0024,0.00,-1.53,0.12,-0.0403,0.0120,0.0109,0.4981
2,fsr_sweep,0,L,1674.8,1783833485023,59071,1,220,222,219,256,223,221,0.0498,0.0396,1.0034,-0.37,-1.04,0.06,-0.0403,0.0118,0.0107,0.4981
2,fsr_sweep,0,L,1708.1,1783833485042,59072,0,221,223,220,256,222,221,0.0498,0.0381,1.0166,-0.49,-0.55,0.12,-0.0403,0.0117,0.0104,0.4981
2,fsr_sweep,0,L,1708.2,1783833485042,59072,1,220,222,220,256,221,220,0.0547,0.0396,1.0288,-1.10,0.00,0.18,-0.0403,0.0118,0.0103,0.4981
2,fsr_sweep,0,L,1724.8,1783833485062,59073,0,219,222,220,256,222,221,0.0532,0.0308,0.9766,-1.34,3.30,0.12,-0.0403,0.0120,0.0101,0.4981
2,fsr_sweep,0,L,1724.8,1783833485062,59073,1,221,222,219,256,223,220,0.0259,0.0308,1.0005,0.73,-0.31,0.06,-0.0403,0.0116,0.0100,0.4981
2,fsr_sweep,0,L,1781.5,1783833485082,59074,0,220,222,219,256,222,221,0.0449,0.0327,1.0083,2.14,-3.54,0.24,-0.0403,0.0115,0.0098,0.4981
2,fsr_sweep,0,L,1781.5,1783833485082,59074,1,221,223,219,256,222,221,0.0498,0.0342,1.0273,0.98,-2.01,0.18,-0.0403,0.0115,0.0096,0.4981
2,fsr_sweep,0,L,1796.1,1783833485101,59075,0,221,222,220,256,223,220,0.0488,0.0332,1.0347,-0.79,0.98,-0.06,-0.0403,0.0113,0.0095,0.4981
2,fsr_sweep,0,L,1796.1,1783833485101,59075,1,219,222,219,255,222,220,0.0508,0.0303,1.0029,-0.61,1.34,-0.18,-0.0403,0.0114,0.0092,0.4981
2,fsr_sweep,0,L,1811.7,1783833485121,59076,0,220,222,220,256,223,220,0.0410,0.0371,0.9922,0.67,-0.31,-0.12,-0.0403,0.0109,0.0093,0.4981
2,fsr_sweep,0,L,1811.7,1783833485121,59076,1,220,222,219,255,222,221,0.0396,0.0386,1.0200,0.18,-1.59,0.12,-0.0403,0.0106,0.0095,0.4981
2,fsr_sweep,0,L,1841.2,1783833485140,59077,0,219,222,220,255,222,221,0.0371,0.0400,1.0103,0.12,-2.93,0.06,-0.0403,0.0104,0.0097,0.4981
2,fsr_sweep,0,L,1841.2,1783833485140,59077,1,220,222,219,256,223,221,0.0361,0.0435,1.0132,0.67,-4.33,0.12,-0.0403,0.0103,0.0099,0.4981
2,fsr_sweep,0,L,1886.6,1783833485160,59078,0,220,222,219,256,222,221,0.0483,0.0386,1.0088,0.55,-4.21,0.18,-0.0403,0.0105,0.0101,0.4981
2,fsr_sweep,0,L,1886.6,1783833485160,59078,1,220,222,219,256,222,220,0.0435,0.0425,1.0083,0.00,-3.05,0.12,-0.0403,0.0107,0.0103,0.4981
2,fsr_sweep,0,L,1901.8,1783833485179,59079,0,221,223,219,255,223,221,0.0459,0.0400,1.0137,0.24,-3.23,0.18,-0.0403,0.0106,0.0106,0.4981
2,fsr_sweep,0,L,1901.9,1783833485179,59079,1,220,222,220,256,223,221,0.0498,0.0420,1.0137,0.79,-3.23,0.31,-0.0403,0.0110,0.0107,0.4981
2,fsr_sweep,0,L,1930.0,1783833485203,59080,0,221,222,219,256,222,220,0.0518,0.0386,1.0093,0.79,-2.56,0.24,-0.0403,0.0115,0.0107,0.4981
2,fsr_sweep,0,L,1930.0,1783833485203,59080,1,220,222,220,256,222,220,0.0522,0.0381,1.0088,0.31,-2.01,0.12,-0.0403,0.0118,0.0105,0.4981
2,fsr_sweep,0,L,1945.6,1783833485222,59081,0,221,223,220,256,222,221,0.0513,0.0361,1.0122,0.00,-1.28,0.12,-0.0404,0.0119,0.0102,0.4981
2,fsr_sweep,0,L,1945.7,1783833485222,59081,1,220,222,220,255,222,221,0.0513,0.0391,1.0176,-0.12,-1.46,0.00,-0.0404,0.0118,0.0103,0.4981
2,fsr_sweep,0,L,1961.2,1783833485261,59083,0,221,222,219,256,222,221,0.0508,0.0366,1.0088,-0.12,-1.22,0.06,-0.0404,0.0121,0.0104,0.4981
2,fsr_sweep,0,L,1961.2,1783833485261,59083,1,221,223,220,256,222,221,0.0513,0.0313,1.0259,0.55,-1.16,0.12,-0.0404,0.0121,0.0101,0.4981
2,fsr_sweep,0,L,1964.5,1783833485300,59085,0,220,222,219,256,222,228,0.0498,0.0303,1.0015,0.85,-1.28,0.12,-0.0404,0.0120,0.0093,0.4981
2,fsr_sweep,0,L,1964.5,1783833485300,59085,1,220,222,220,256,223,228,0.0459,0.0371,1.0059,0.61,-1.10,0.00,-0.0404,0.0117,0.0095,0.4981
2,fsr_sweep,0,L,1991.0,1783833485320,59086,0,221,223,220,256,223,227,0.0493,0.0425,1.0098,-0.18,-0.85,0.00,-0.0404,0.0116,0.0098,0.4981
2,fsr_sweep,0,L,1991.0,1783833485320,59086,1,221,223,220,256,222,226,0.0454,0.0405,1.0068,-0.92,-0.31,0.00,-0.0404,0.0114,0.0100,0.4981
2,fsr_sweep,0,L,2008.0,1783833485339,59087,0,219,223,220,256,223,228,0.0396,0.0415,1.0117,-0.61,-0.67,0.00,-0.0404,0.0111,0.0102,0.4981
2,fsr_sweep,0,L,2008.1,1783833485339,59087,1,220,222,220,256,223,234,0.0400,0.0405,1.0142,0.00,-1.53,0.06,-0.0404,0.0108,0.0103,0.4981
2,fsr_sweep,0,L,2024.1,1783833485363,59088,0,221,222,220,256,223,236,0.0430,0.0386,1.0190,0.43,-1.83,0.12,-0.0404,0.0105,0.0104,0.4981
2,fsr_sweep,0,L,2024.1,1783833485363,59088,1,221,222,220,255,223,236,0.0435,0.0376,1.0132,0.49,-1.89,0.06,-0.0404,0.0103,0.0105,0.4981
2,fsr_sweep,0,L,2040.4,1783833485378,59089,0,220,223,220,256,222,237,0.0479,0.0396,1.0098,0.55,-2.81,0.12,-0.0404,0.0107,0.0105,0.4981
2,fsr_sweep,0,L,2040.4,1783833485378,59089,1,221,222,220,256,223,241,0.0459,0.0381,1.0044,0.43,-2.99,0.18,-0.0404,0.0109,0.0105,0.4981
2,fsr_sweep,0,L,2057.5,1783833485398,59090,0,221,223,219,256,223,256,0.0498,0.0386,1.0083,0.37,-2.99,0.18,-0.0404,0.0113,0.0104,0.4981
2,fsr_sweep,0,L,2057.5,1783833485398,59090,1,220,222,219,255,222,273,0.0518,0.0405,1.0166,0.31,-1.95,0.18,-0.0404,0.0116,0.0107,0.4981
2,fsr_sweep,0,L,2069.4,1783833485421,59091,0,220,223,219,256,222,278,0.0508,0.0386,1.0137,0.06,-1.40,0.12,-0.0404,0.0117,0.0105,0.4981
2,fsr_sweep,0,L,2069.4,1783833485421,59091,1,220,223,219,256,221,283,0.0503,0.0356,1.0166,-0.12,-1.40,0.12,-0.0404,0.0117,0.0102,0.4981
2,fsr_sweep,0,L,2098.2,1783833485441,59092,0,221,222,219,256,223,290,0.0513,0.0381,1.0117,0.31,-2.01,0.06,-0.0404,0.0118,0.0104,0.4981
2,fsr_sweep,0,L,2098.2,1783833485441,59092,1,221,222,220,256,223,307,0.0527,0.0405,1.0132,0.67,-2.50,0.06,-0.0404,0.0119,0.0105,0.4981
2,fsr_sweep,0,L,2100.4,1783833485460,59093,0,221,223,220,256,223,311,0.0527,0.0381,1.0166,0.55,-2.50,0.12,-0.0404,0.0121,0.0104,0.4981
2,fsr_sweep,0,L,2100.4,1783833485460,59093,1,221,223,219,256,223,316,0.0498,0.0405,1.0127,0.24,-2.32,0.12,-0.0404,0.0119,0.0106,0.4981
